Iteration	Posterior	Likelihood	Prior	alpha_morpho	br_len_lambda	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	br_lens[44]	br_lens[45]	br_lens[46]	br_lens[47]	br_lens[48]	br_lens[49]	br_lens[50]	br_lens[51]	br_lens[52]	br_lens[53]	br_lens[54]	br_lens[55]	br_lens[56]	br_lens[57]	br_lens[58]	br_lens[59]	br_lens[60]	br_lens[61]	br_lens[62]	br_lens[63]	br_lens[64]	br_lens[65]	br_lens[66]	br_lens[67]	br_lens[68]	br_lens[69]	br_lens[70]	br_lens[71]	br_lens[72]	br_lens[73]	br_lens[74]	br_lens[75]	br_lens[76]	br_lens[77]	br_lens[78]	br_lens[79]	rates_morpho[1]	rates_morpho[2]	rates_morpho[3]	rates_morpho[4]	tree_length
10100	-2676.83	-2625.47	-51.3586	1.27182	7.573087	0.228836	0.00861646	0.012608	0.0400502	0.0124822	0.0259132	0.0821415	0.430642	0.0655215	0.318778	0.00241261	0.0154456	0.00285785	0.0154924	0.130385	0.0365077	0.103175	0.0481898	0.107936	0.00103558	0.142856	0.000512774	0.0104302	0.0100803	0.00475571	0.0095444	0.00449837	0.030328	0.088375	0.0133978	0.0240854	0.00172579	0.00375605	0.174949	0.0275318	0.0347584	0.0410692	0.146926	0.141209	0.0202392	0.170709	0.23161	0.334516	0.0390561	0.0358593	0.566598	0.20131	0.18265	0.00498566	0.0476221	0.292786	0.339143	0.00358497	0.0439169	0.0375448	0.235514	1.00647	0.0072842	0.0303733	0.299339	0.0874322	0.00219724	0.287516	0.185704	0.00498689	0.095105	0.154174	0.101063	0.00672184	0.0180152	0.101361	0.930525	0.283449	0.690971	0.0295754	0.354562	0.0248761	0.378511	0.095101	0.187827	0.545574	1.03365	2.23295	10.56278
10110	-2669.91	-2623.79	-46.1171	1.42683	7.729119	0.896166	0.0163996	0.00680077	0.0274187	0.022195	0.0141544	0.0588223	0.315808	0.0485744	0.437276	0.00601964	0.00688178	0.00124678	0.00944648	0.176242	0.0174929	0.0906108	0.0176477	0.0748493	0.00149574	0.0681529	0.000365671	0.0119032	0.0335078	0.0242867	0.00943508	0.00396416	0.0392603	0.0928542	0.0101404	0.0404833	0.00202416	0.0216427	0.19287	0.0458236	0.0107231	0.0321899	0.109803	0.0990244	0.0109404	0.189088	0.117076	0.345512	0.0240955	0.0818339	0.237989	0.252788	0.444501	0.00219985	0.0341135	0.147918	0.208393	0.0113788	0.0362986	0.119391	0.327989	0.756756	0.00650766	0.0481221	0.192002	0.0373507	0.00262839	0.507477	0.1278	0.0115332	0.0953123	0.102699	0.264148	0.00403285	0.0265657	0.153527	0.376019	0.323777	0.527539	0.0188699	0.206193	0.0287729	0.299002	0.0536014	0.213795	0.575906	1.04582	2.16448	9.855745
10120	-2668.62	-2625.28	-43.3359	1.555359	8.472792	0.671722	0.0133292	0.00712958	0.010589	0.00984197	0.0230651	0.142233	0.328823	0.0330973	0.425379	0.00677385	0.0106458	0.00192866	0.00447794	0.0923297	0.0324019	0.197324	0.0300524	0.0676408	0.00382138	0.0948329	0.000156958	0.034966	0.058099	0.014708	0.00388445	0.00464836	0.031358	0.0674799	0.00158827	0.0464822	0.00188033	0.00409619	0.239457	0.0213652	0.0167435	0.0422006	0.160882	0.0752321	0.00846595	0.0579301	0.0874049	0.380671	0.0787565	0.0529644	0.445309	0.333938	0.578102	0.00103739	0.0250521	0.0962685	0.21084	0.0078255	0.0331048	0.10224	0.383491	0.394945	0.00845667	0.0593353	0.122302	0.0249752	0.00712006	0.358376	0.0580364	0.0115393	0.111118	0.154412	0.152568	0.0065542	0.0602649	0.156545	0.481523	0.284173	0.453358	0.00952105	0.241114	0.0370639	0.323131	0.0537674	0.233749	0.597519	1.05351	2.11522	9.486269
10130	-2676.15	-2629.66	-46.4929	1.987157	8.012605	0.399311	0.00805927	0.017571	0.00876194	0.0202554	0.0137242	0.0757651	0.539285	0.0442494	0.413818	0.00243405	0.00414584	0.00146895	0.00361303	0.0732806	0.0146328	0.230346	0.0805706	0.058753	0.00442916	0.100063	0.000501469	0.0290495	0.0915256	0.0227928	0.00374976	0.0040441	0.0288811	0.0934502	0.000799054	0.0883916	0.00159948	0.000780561	0.175393	0.0365276	0.0618751	0.0788229	0.164374	0.116661	0.00605871	0.0980027	0.146662	0.186088	0.046712	0.101525	0.320646	0.465576	0.465181	0.0026172	0.0204792	0.127131	0.246004	0.00298047	0.00887361	0.1028	0.227045	0.867498	0.00269715	0.0481181	0.151748	0.012191	0.00633298	0.388256	0.177073	0.0163157	0.114469	0.141679	0.160507	0.00484577	0.028684	0.162778	0.550859	0.362021	0.436395	0.0236641	0.289792	0.0148411	0.117694	0.0654949	0.291737	0.653641	1.06966	1.98496	9.83209
10140	-2659.34	-2611.61	-47.7343	1.419198	6.977787	0.556142	0.0223738	0.0183033	0.0107622	0.0122745	0.0170488	0.055467	0.570884	0.0439992	0.580404	0.0013946	0.00584588	0.0022886	0.00131923	0.0579665	0.0477302	0.162109	0.0394953	0.0825366	0.0139451	0.103183	0.00127615	0.00966165	0.116111	0.0198387	0.00372415	0.00127537	0.052919	0.055665	0.000654221	0.0353243	0.00114816	0.000931248	0.227893	0.0114462	0.0082276	0.0499635	0.0907645	0.043506	0.00410908	0.084867	0.0800285	0.572044	0.0258925	0.096854	0.606467	0.208326	0.319264	0.0129033	0.0326642	0.0532884	0.264371	0.014424	0.00330507	0.0443508	0.520552	0.651369	0.00266335	0.052636	0.167091	0.00394025	0.0121802	0.664485	0.147915	0.00761892	0.185254	0.116079	0.0876242	0.00779481	0.026409	0.161803	0.417652	0.199322	0.379148	0.0321396	0.292392	0.0359934	0.224676	0.0578789	0.212566	0.57453	1.0453	2.1676	10.01358
10150	-2664.46	-2621.87	-42.5897	1.58928	9.246486	0.42618	0.0529902	0.00976593	0.0141123	0.0382456	0.00638199	0.114172	0.23236	0.0264987	0.468869	0.00494738	0.00632333	0.00325316	0.00444118	0.0519521	0.083139	0.156674	0.019453	0.110525	0.0108124	0.140962	0.0031462	0.00349517	0.136338	0.018561	0.0026535	0.000989603	0.0544891	0.0625973	0.00163929	0.0245269	0.000964317	0.00286521	0.195585	0.0154557	0.00189611	0.0273411	0.0507509	0.0546448	0.00610141	0.161667	0.0998801	0.459975	0.0664327	0.0660612	0.488404	0.128155	0.326293	0.00793954	0.0140006	0.0300477	0.223289	0.0352956	0.00384931	0.077234	0.322764	0.601458	0.000486007	0.0619399	0.266301	0.00179426	0.0110363	0.529468	0.125682	0.0116812	0.169465	0.0488446	0.0367274	0.00402512	0.110826	0.140759	0.536185	0.296601	0.351982	0.0369968	0.307289	0.0469219	0.416082	0.0680479	0.238791	0.602773	1.05526	2.10318	9.337984
10160	-2676.26	-2628.94	-47.3129	2.028588	6.470471	0.267277	0.0774379	0.00481717	0.00837221	0.0393262	0.0133504	0.0936633	0.619948	0.0259586	0.556387	0.00902759	0.00869439	0.00192665	0.0115793	0.0492128	0.0594994	0.222503	0.0219217	0.0880201	0.00988631	0.184998	0.01286	0.0036799	0.0846686	0.0170023	0.00133825	0.000663592	0.0480937	0.0758345	0.00177424	0.0379833	0.000386657	0.00129454	0.195597	0.0654977	0.0030985	0.0104691	0.096406	0.0791782	0.0268204	0.0656414	0.0938911	0.267533	0.0619735	0.111647	0.603656	0.279814	0.298232	0.0305644	0.036593	0.0522143	0.252815	0.0472519	0.0206722	0.115949	0.370597	0.517267	0.000508732	0.0462439	0.203948	0.00178695	0.024073	0.360734	0.0451405	0.0104023	0.0957554	0.0714144	0.0897015	0.00984385	0.0817379	0.0730786	0.735692	0.285674	0.673676	0.0531852	0.271931	0.0483201	0.137848	0.0500035	0.296664	0.65802	1.07069	1.97463	9.733463
10170	-2672.43	-2631.54	-40.8888	1.390205	8.968228	0.231721	0.0899107	0.014323	0.00614709	0.0170777	0.024702	0.048107	0.333971	0.0273902	0.444594	0.0125137	0.0164771	0.0018177	0.019405	0.0673884	0.0559559	0.161984	0.0297308	0.0936879	0.00820253	0.128686	0.0151504	0.0139533	0.0491937	0.0162192	0.00259913	0.000844111	0.0472795	0.0718261	0.00264781	0.0448018	0.00039249	0.00267936	0.126991	0.0649206	0.00311332	0.00833898	0.0960217	0.0194185	0.0088004	0.166924	0.10292	0.265131	0.12966	0.0283711	0.250967	0.34942	0.335741	0.0366046	0.0476719	0.109042	0.38784	0.0537909	0.0251249	0.159702	0.338998	0.812853	0.000554172	0.0310192	0.171425	0.00170617	0.0192828	0.375306	0.137423	0.00842395	0.119682	0.0547656	0.0992729	0.0211756	0.0561059	0.0759802	0.685123	0.283623	0.491959	0.0592088	0.235921	0.02148	0.11664	0.101477	0.207852	0.569199	1.04327	2.17968	9.197302
10180	-2659.91	-2617.93	-41.9736	1.629726	7.412624	0.292851	0.0285551	0.00739028	0.00450865	0.00844712	0.0129799	0.0885543	0.325042	0.0543266	0.31439	0.0220341	0.021785	0.000922921	0.0360299	0.066987	0.0269084	0.133486	0.0101633	0.115634	0.00936028	0.256423	0.0408833	0.00321134	0.0937202	0.0113492	0.00632782	0.000762723	0.035451	0.0454355	0.00710582	0.0390369	0.000340717	0.00197628	0.255941	0.0397549	0.00216978	0.0218061	0.106478	0.0286981	0.0113856	0.144138	0.101456	0.383691	0.0899556	0.0524296	0.602106	0.213476	0.261935	0.0191008	0.0116616	0.174905	0.335799	0.0380259	0.0498746	0.106797	0.325583	0.646009	0.000532995	0.0217586	0.218964	0.00200011	0.162687	0.386071	0.109082	0.00514638	0.145761	0.0690535	0.101236	0.0296583	0.0309572	0.0502876	0.586853	0.247806	0.419711	0.0575664	0.219703	0.018237	0.131484	0.0930355	0.244685	0.608816	1.05721	2.08929	9.253147
10190	-2664.97	-2623.76	-41.2084	2.120093	8.150303	0.623402	0.0133496	0.000456906	0.00175645	0.0200315	0.0105514	0.0335965	0.324554	0.0279586	0.395075	0.00634064	0.0712629	0.00170336	0.0241141	0.0297207	0.0134883	0.0926569	0.00896362	0.0635914	0.00769242	0.168674	0.0183636	0.0145385	0.0775862	0.0130662	0.00518523	0.00226317	0.0306145	0.0658675	0.0626229	0.0470868	0.000257396	0.0051678	0.149293	0.0400535	0.00892808	0.0425352	0.0961741	0.0485481	0.0201888	0.059796	0.142014	0.347556	0.0534477	0.0154711	0.453561	0.228995	0.319405	0.0263616	0.00398923	0.217594	0.357239	0.088667	0.019514	0.118358	0.184814	0.502214	0.000671698	0.0450818	0.471758	0.0031331	0.177784	0.229688	0.199931	0.00258495	0.125265	0.124087	0.0782304	0.011307	0.10055	0.136098	0.508944	0.175152	0.393632	0.0200578	0.394073	0.0113258	0.0859902	0.0414436	0.307201	0.667205	1.07272	1.95287	9.16307
10200	-2669.19	-2626.07	-43.1246	1.35604	8.843883	0.328249	0.0292986	0.000180962	0.0120926	0.00420215	0.00661157	0.0213522	0.473295	0.0164589	0.448102	0.0160024	0.097877	0.00174268	0.0150065	0.0749446	0.0198196	0.0813828	0.0127505	0.121179	0.0356657	0.0542354	0.0153244	0.00605568	0.0259721	0.00762218	0.00424669	0.00424882	0.018969	0.113444	0.0319316	0.0405074	0.000503102	0.00949615	0.167687	0.042304	0.0112647	0.0752099	0.0653906	0.141676	0.00649205	0.112927	0.0734855	0.385093	0.0481193	0.0309232	0.386214	0.267613	0.431467	0.107989	0.0106942	0.144214	0.243281	0.0905449	0.011898	0.120389	0.260583	0.819593	0.00168509	0.0720171	0.20028	0.00804673	0.202726	0.244136	0.160145	0.00275959	0.060852	0.187521	0.0693943	0.0101534	0.0606958	0.24409	0.54104	0.119889	0.549829	0.0528535	0.383825	0.0129775	0.0545516	0.0180952	0.202203	0.562698	1.04072	2.19438	9.461386
10210	-2663.63	-2623.21	-40.416	1.426885	7.694494	0.112783	0.0398701	0.000128263	0.0121436	0.00618718	0.00424892	0.0779899	0.425055	0.00932122	0.322105	0.0054666	0.0573521	0.00155519	0.0165946	0.0578108	0.00766991	0.175012	0.0173813	0.0810566	0.0427822	0.113639	0.0109338	0.00750633	0.0444635	0.0157264	0.0112501	0.00406006	0.0220493	0.0775623	0.0348247	0.0363827	0.00049793	0.00957327	0.177493	0.0518555	0.0194231	0.0496233	0.0464845	0.0844714	0.0166614	0.164406	0.0877439	0.414596	0.0785754	0.0230487	0.654245	0.210934	0.332138	0.0401667	0.00757744	0.223066	0.156802	0.0463213	0.00752621	0.0891443	0.235743	0.75469	0.00173015	0.0614796	0.31893	0.0211956	0.154786	0.346791	0.119105	0.00111743	0.0668997	0.226692	0.119908	0.00856813	0.0979151	0.181371	0.610742	0.204557	0.36657	0.0251056	0.272585	0.0268873	0.0288799	0.0184308	0.213804	0.575916	1.04582	2.16446	9.113966
10220	-2675.07	-2629.09	-45.9879	1.19307	7.961105	0.245582	0.0693385	0.000174601	0.011502	0.00974165	0.00156512	0.0927333	0.23519	0.0281207	0.464451	0.0115869	0.0566554	0.00478481	0.0340115	0.151187	0.00837325	0.320109	0.0466028	0.0753361	0.0166024	0.180332	0.0139721	0.00779604	0.135411	0.0036929	0.00416317	0.010767	0.0323842	0.0799859	0.0370097	0.026277	0.000332997	0.011917	0.172121	0.0120199	0.0172663	0.0673782	0.0335678	0.0804426	0.0114352	0.171163	0.0970041	0.559984	0.0567716	0.00434745	0.50712	0.473641	0.44946	0.0276621	0.0040654	0.203403	0.233311	0.0212869	0.0159054	0.0812043	0.268316	0.716541	0.00354283	0.05185	0.247422	0.0369346	0.164846	0.333746	0.214297	0.0024901	0.0768735	0.11164	0.132292	0.00314147	0.0709376	0.163362	0.560458	0.233458	0.370391	0.0325494	0.177802	0.017708	0.00994291	0.140525	0.173795	0.527977	1.02585	2.27238	9.869317
10230	-2666.08	-2620.88	-45.1913	1.893198	8.562373	0.57345	0.0218905	0.000212484	0.00570745	0.00471568	0.00100234	0.137348	0.344906	0.023957	0.509201	0.00239186	0.029618	0.00333832	0.016862	0.0375517	0.0282283	0.158602	0.0433678	0.0675583	0.0152776	0.12123	0.00455231	0.0203138	0.0604217	0.00230965	0.00325004	0.035435	0.0584278	0.106182	0.0223365	0.0579509	0.000200572	0.0424844	0.216137	0.0198883	0.0117452	0.0451141	0.0521291	0.0387358	0.0120033	0.0584188	0.0920916	0.599666	0.0394218	0.00570528	0.427331	0.48841	0.321014	0.0473696	0.0017595	0.231936	0.385459	0.0135094	0.0522163	0.0475191	0.258338	0.696354	0.0078937	0.0483831	0.254935	0.0175061	0.0879504	0.288113	0.131255	0.0151497	0.180282	0.127044	0.064246	0.00186204	0.0720773	0.108945	0.459973	0.25546	0.294882	0.0443413	0.320135	0.0520945	0.017306	0.0868104	0.280183	0.643154	1.06707	2.00959	9.659197
10240	-2666.8	-2625.06	-41.7455	1.635774	7.911414	0.724286	0.0441645	0.000192499	0.012206	0.00510382	0.00103013	0.126643	0.425443	0.0439903	0.267151	0.00599179	0.0233624	0.00337133	0.0167954	0.034169	0.0487963	0.157542	0.0730693	0.0673742	0.00461051	0.152004	0.00412683	0.00711854	0.0730723	0.00441892	0.00623086	0.0382182	0.0641298	0.0774199	0.0186456	0.0328339	0.000335517	0.0362908	0.289268	0.0667905	0.0148498	0.0111241	0.0798082	0.0441742	0.00755458	0.0806578	0.120977	0.310701	0.0367074	0.00888559	0.37846	0.180865	0.278007	0.024505	0.00558659	0.136113	0.252011	0.0181531	0.0778142	0.0667094	0.284225	0.888237	0.0080345	0.0757689	0.258363	0.0149927	0.123924	0.27001	0.124287	0.0211835	0.139491	0.075989	0.130062	0.00432221	0.0232302	0.117283	0.450563	0.247509	0.48574	0.0493521	0.254205	0.0584988	0.0211223	0.061594	0.245555	0.609699	1.05749	2.08725	9.277848
10250	-2664.6	-2628.31	-36.2928	1.683634	8.529893	0.356628	0.0357609	0.000197215	0.00549137	0.00602363	0.000977291	0.0970997	0.417712	0.0902244	0.38323	0.00497754	0.00951478	0.00409142	0.0105306	0.0361148	0.0255451	0.180152	0.0305815	0.0419322	0.0028756	0.0552863	0.00403652	0.0226862	0.046078	0.00450127	0.0155322	0.0491628	0.0249178	0.044995	0.0223893	0.0403552	9.2692e-05	0.020236	0.169868	0.03744	0.0044358	0.00992661	0.0554951	0.0893868	0.00787606	0.23978	0.0939947	0.565159	0.110261	0.00586501	0.289189	0.16225	0.184661	0.0494424	0.00278978	0.0695382	0.22897	0.0376573	0.0723085	0.125183	0.120476	0.608432	0.0197833	0.0410713	0.480943	0.00441171	0.312859	0.187526	0.107363	0.0246801	0.145595	0.0451817	0.135255	0.00469397	0.0186773	0.130402	0.300421	0.169818	0.522897	0.0478951	0.315534	0.0864966	0.0113684	0.0997054	0.252348	0.616519	1.0596	2.07153	8.642893
10260	-2661.8	-2620.07	-41.7305	1.78434	7.289653	0.288222	0.0426398	8.82856e-05	0.0065529	0.00653181	0.00114464	0.0629772	0.32142	0.0854082	0.556959	0.00929102	0.0268087	0.00148586	0.0061032	0.0582572	0.0222129	0.055746	0.00834156	0.027553	0.00206442	0.139853	0.00598304	0.0201409	0.0654754	0.0124623	0.0258483	0.0561515	0.0258176	0.11524	0.00582227	0.0418235	0.000384402	0.0165109	0.16002	0.0565393	0.00349769	0.00674513	0.087461	0.0667877	0.0118573	0.166086	0.0881058	0.384032	0.0637752	0.0093405	0.666396	0.0573755	0.368935	0.0594022	0.00793043	0.0616028	0.202481	0.0438886	0.0547314	0.0894815	0.228084	0.678368	0.0394942	0.0675589	0.149301	0.00236901	0.239579	0.214758	0.107209	0.0153698	0.155491	0.138422	0.156512	0.0110922	0.026766	0.1595	0.678125	0.148577	0.478386	0.0428484	0.278314	0.261458	0.00768144	0.0537146	0.266098	0.629929	1.06352	2.04045	9.176771
10270	-2657.88	-2613.84	-44.0319	2.145983	8.525385	0.187055	0.00974141	0.000177188	0.00897483	0.00842661	0.000236407	0.0996668	0.409188	0.0509563	0.496368	0.00501771	0.0237386	0.000852783	0.0146902	0.0672734	0.0291962	0.12553	0.0189137	0.0711221	0.00655174	0.120391	0.00647013	0.00663296	0.0992782	0.00400174	0.0141221	0.0446245	0.04919	0.11066	0.0372424	0.0231216	0.000886965	0.0072949	0.143505	0.0813531	0.0254414	0.00226718	0.0804674	0.0442659	0.0042001	0.140353	0.106255	0.757481	0.0761882	0.0269657	0.548028	0.0418918	0.285652	0.0381173	0.0112146	0.0438524	0.231917	0.055285	0.0461876	0.128436	0.214877	0.92058	0.0142702	0.0360537	0.225577	0.000616505	0.175189	0.192203	0.0856514	0.0146402	0.14023	0.140541	0.122617	0.010401	0.051965	0.150793	0.603848	0.247337	0.405986	0.0324701	0.276702	0.318898	0.0101761	0.0276746	0.310099	0.669691	1.07325	1.94696	9.496214
10280	-2658.72	-2621.28	-37.4462	1.651841	9.851883	0.233619	0.0116958	0.00211582	0.00751574	0.00431895	0.000155777	0.100597	0.413338	0.0222424	0.631412	0.00411339	0.0334743	0.000287306	0.00452179	0.0698228	0.0370777	0.213726	0.026299	0.0892441	0.00299144	0.0959827	0.00562392	0.00376878	0.0557264	0.0129895	0.015231	0.0232721	0.0362049	0.0927026	0.0340349	0.0556393	0.00114994	0.00190942	0.211797	0.0230211	0.0104475	0.00160437	0.0658029	0.0190834	0.00883862	0.0972669	0.106189	0.506795	0.0312793	0.0211861	0.396313	0.129781	0.464802	0.0670647	0.00400572	0.0809967	0.156321	0.0788222	0.0442262	0.051665	0.303998	0.433878	0.0289884	0.0396751	0.225497	0.00282751	0.170955	0.283207	0.213738	0.0138916	0.125829	0.122016	0.119922	0.00761128	0.045652	0.104944	0.450922	0.176073	0.440191	0.0361076	0.168914	0.171879	0.00631515	0.118848	0.247855	0.612023	1.05822	2.0819	8.731993
10290	-2650.33	-2619	-31.3378	2.013758	9.640462	0.368925	0.0298902	0.00155518	0.00211879	0.00289543	0.000165553	0.0576303	0.266019	0.0283051	0.389036	0.00395512	0.0143886	0.000266392	0.00508341	0.0981157	0.0253769	0.144867	0.0112337	0.101076	0.00125047	0.1202	0.00279365	0.00475254	0.107434	0.019041	0.0211496	0.0163661	0.0171224	0.0607683	0.0237306	0.0445045	0.00146262	0.0015298	0.18227	0.020611	0.00207412	0.000944808	0.0608908	0.0327047	0.022255	0.123226	0.0747124	0.404443	0.0495376	0.0446188	0.290677	0.0893312	0.551933	0.0277855	0.0264648	0.138913	0.125917	0.0444149	0.0116934	0.104424	0.222032	0.625256	0.00606405	0.0145863	0.159658	0.0109863	0.30318	0.385096	0.138062	0.00261802	0.10904	0.072673	0.0967424	0.00511245	0.0492779	0.15027	0.25239	0.202817	0.415686	0.037716	0.177709	0.134639	0.00698669	0.077494	0.294912	0.656469	1.07033	1.97829	8.078941
10300	-2658.43	-2625.17	-33.2567	1.534572	8.684948	0.231033	0.0241247	0.0033362	0.00364159	0.00310524	0.000385699	0.0659793	0.292659	0.0340936	0.277128	0.00290351	0.0127167	0.00130936	0.0039134	0.102491	0.0383447	0.138076	0.00839182	0.0451249	0.00228729	0.0618899	0.00477103	0.0126982	0.0811474	0.00995785	0.00897543	0.0381933	0.0100132	0.115498	0.00941099	0.0799709	0.00218163	0.0198892	0.146406	0.0563213	0.00416502	0.00074075	0.0707475	0.104307	0.0198862	0.138755	0.114438	0.407042	0.0350438	0.0522682	0.478828	0.060121	0.405515	0.0241023	0.00869763	0.153325	0.213103	0.0292241	0.00939824	0.0715624	0.206491	0.607792	0.00496967	0.0134606	0.29883	0.019959	0.114577	0.446364	0.0950713	0.00962284	0.10412	0.141054	0.110109	0.0119282	0.0377925	0.140218	0.20078	0.210924	0.38555	0.0361851	0.329889	0.349151	0.0133024	0.0786824	0.230614	0.594212	1.05239	2.12279	8.316462
10310	-2655.69	-2613.98	-41.7119	1.857712	7.209601	0.379545	0.0144178	0.00529245	0.00373838	0.00320037	0.000723245	0.0686481	0.40874	0.0103388	0.452161	0.00411817	0.011015	0.002493	0.00279281	0.0943737	0.0529229	0.0839354	0.038165	0.0886612	0.00157161	0.105196	0.0103819	0.00434764	0.0696299	0.00355939	0.00584064	0.0567978	0.0468732	0.087217	0.00964222	0.0470282	0.0158442	0.0189423	0.204815	0.0345847	0.0103873	0.000613821	0.0807149	0.0405953	0.00984651	0.163411	0.0944276	0.407042	0.0479645	0.0362927	0.62882	0.0469025	0.339186	0.0813439	0.0137505	0.104462	0.170313	0.0194504	0.0644503	0.0308402	0.329779	0.757169	0.00326923	0.0550868	0.299155	0.0452661	0.0800349	0.380386	0.102884	0.0101248	0.103074	0.143155	0.189009	0.012914	0.0114346	0.105457	0.189845	0.184601	0.428353	0.0448856	0.313556	0.465905	0.0063025	0.0471162	0.275677	0.638977	1.06598	2.01936	9.147132
10320	-2657.63	-2616.48	-41.1582	1.932189	7.515925	0.509394	0.0195712	0.00819952	0.00215234	0.00341245	0.000393617	0.0856132	0.408662	0.0178478	0.526673	0.0133559	0.0251449	0.00451635	0.00567598	0.096191	0.029442	0.114035	0.0458431	0.0666248	0.000294872	0.239988	0.00721104	0.013395	0.0917518	0.00266231	0.00997154	0.0418532	0.0277239	0.08549	0.0295804	0.031897	0.0138432	0.00298888	0.240998	0.0157354	0.0233006	0.000425624	0.0886542	0.0399313	0.00897052	0.0676144	0.0978088	0.398545	0.0563389	0.0140055	0.320418	0.0787205	0.560458	0.0331049	0.0452078	0.152623	0.258678	0.0178979	0.0181768	0.0776522	0.395791	0.495938	0.0149605	0.0306601	0.156336	0.0325925	0.0416835	0.455167	0.171663	0.0205939	0.115933	0.100136	0.117235	0.0130397	0.0269555	0.192535	0.437217	0.237046	0.411586	0.0242827	0.216506	0.188934	0.00837761	0.0181326	0.285043	0.647603	1.0682	1.99916	9.119966
10330	-2664.54	-2616.95	-47.5875	2.09863	6.745352	0.214862	0.0204435	0.0163928	0.00338159	0.00193876	0.000488773	0.0396694	0.340465	0.0326771	0.408212	0.00288016	0.0172161	0.00093584	0.0202101	0.0589689	0.013795	0.17189	0.0182233	0.130931	0.00228635	0.0923215	0.00767734	0.00640248	0.0434458	0.0157557	0.0141214	0.0688144	0.0224314	0.0736193	0.0317346	0.041049	0.011967	0.00456479	0.256778	0.0253668	0.0139931	0.0107664	0.123539	0.057767	0.00585647	0.116665	0.176869	0.349661	0.124175	0.0219868	0.278221	0.232328	0.561109	0.0459529	0.0236409	0.235386	0.23225	0.038906	0.00703249	0.0978504	0.292229	0.867976	0.020401	0.0342525	0.2226	0.0389469	0.119867	0.534136	0.141793	0.0331299	0.109164	0.0918213	0.0820021	0.010597	0.109328	0.216396	0.773977	0.263903	0.417769	0.0504258	0.309831	0.0558766	0.00282642	0.0611346	0.304771	0.665108	1.07227	1.95785	9.846256
10340	-2685.64	-2639.43	-46.2082	1.516825	6.916272	0.198322	0.056483	0.00728637	0.00287004	0.00563171	0.000524119	0.0622309	0.343829	0.0226122	0.331093	0.00539757	0.012301	0.0015591	0.00976645	0.0984769	0.0342855	0.149612	0.022558	0.0707789	0.0017568	0.153366	0.00270751	0.0126839	0.0864413	0.00522259	0.00736298	0.0345217	0.0189545	0.0537838	0.0345629	0.0234417	0.0350945	0.00439479	0.173017	0.0333762	0.010655	0.0140663	0.1291	0.0591843	0.00357683	0.0848389	0.16007	0.269622	0.0711379	0.0316156	0.657028	0.193058	0.311337	0.031512	0.0131855	0.352021	0.364964	0.0548652	0.070148	0.077502	0.269396	1.05258	0.00976732	0.0532852	0.217349	0.0638328	0.206827	0.532902	0.266914	0.00900867	0.15002	0.13061	0.0789381	0.0183886	0.0995612	0.197751	0.391691	0.124751	0.449935	0.0459489	0.234622	0.0297338	0.0107068	0.0481934	0.22791	0.591333	1.05139	2.12936	9.768508
10350	-2671.24	-2622.34	-48.9018	1.562437	9.637076	0.204413	0.0575257	0.0172802	0.00542029	0.0191532	0.000454511	0.0217623	0.42136	0.0437663	0.31725	0.0272079	0.0210757	0.00261886	0.0115423	0.132141	0.0630893	0.211321	0.0175212	0.0500735	0.00165123	0.0515254	0.00179436	0.0164859	0.0991778	0.00498606	0.0066128	0.0374019	0.00508	0.0723633	0.00626366	0.041009	0.0189357	0.00990407	0.198233	0.0223782	0.0114922	0.0154524	0.073032	0.0424934	0.00738878	0.255563	0.147675	0.277266	0.0761694	0.0412469	0.375185	0.569942	0.234406	0.0120746	0.0130484	0.158755	0.35245	0.0369251	0.0577926	0.0537684	0.338329	1.01937	0.0107941	0.0534769	0.20079	0.0560941	0.0922775	0.37276	0.189186	0.0040979	0.207402	0.0822639	0.0777944	0.017719	0.0467844	0.182511	0.677291	0.300167	0.432046	0.0288324	0.411008	0.020836	0.0164895	0.0591215	0.234809	0.59863	1.05389	2.11267	9.948348
